2.208133,0.703995
2.198608,0.609594
2.199389,0.478545
2.191070,0.589380
2.164794,0.456384
2.179273,0.474270
2.170649,0.394431
2.168673,0.300391
2.173497,0.209729
2.168289,0.230798
2.138805,0.166627
2.171345,0.133881
2.157383,0.128639
2.156028,0.087873
2.163895,0.098932
2.156530,0.110509
2.124529,0.082841
2.168159,0.048963
2.148517,0.064857
2.147678,0.072596
2.158237,0.075961
2.149986,0.053159
2.118177,0.072667
2.164241,0.027691
2.141945,0.033215
2.143649,0.049831
2.153538,0.062686
2.143781,0.097132
2.114775,0.095024
2.160452,0.032529
2.138685,0.038760
2.139942,0.041347
2.149752,0.053419
2.139335,0.051976
2.112248,0.065245
2.157816,0.029814
2.136285,0.036036
2.137050,0.041228
2.147081,0.061209
2.136002,0.053773
2.109972,0.061620
2.155425,0.028933
2.134338,0.025258
2.134387,0.048302
2.145043,0.069537
2.133459,0.081064
2.107983,0.077309
2.153586,0.028650
2.132676,0.048869
2.132274,0.038215
2.143153,0.059264
2.131115,0.061175
2.106193,0.076299
2.152698,0.031151
2.131550,0.024955
2.130738,0.037336
2.141446,0.054021
2.130243,0.094337
2.104757,0.091653
2.150669,0.026459
2.202315,0.801086
2.201817,0.698670
2.195642,0.621737
2.200169,0.548849
2.183240,0.500936
2.176812,0.310841
2.160403,0.532099
2.168442,0.378219
2.161522,0.308140
2.178931,0.237151
2.162205,0.231690
2.157220,0.078390
2.152777,0.169186
2.158461,0.122448
2.150000,0.112893
2.165857,0.087303
2.148692,0.103333
2.142443,0.058758
2.145947,0.055045
2.150332,0.053629
2.139156,0.061415
2.151915,0.062156
2.136415,0.076833
2.120791,0.074742
2.131024,0.026581
2.132864,0.043640
2.117625,0.060123
2.139177,0.060981
2.125607,0.090280
2.100687,0.080268
2.203947,0.346436
2.169925,0.256956
2.167362,0.105405
2.143316,0.228649
2.122828,0.148143
2.112208,0.072993
2.128197,0.397185
2.122834,0.274107
2.094513,0.207107
2.092306,0.072875
2.085833,0.181167
2.073533,0.113076
2.068336,0.040949
2.109035,0.256735
2.092167,0.157279
2.075207,0.113603
2.069361,0.030265
2.071408,0.094975
2.063033,0.063080
2.056553,0.036622
2.104184,0.119814
2.083845,0.062249
2.070616,0.049153
2.063445,0.120653
2.067564,0.113161
2.059371,0.105733
2.053139,0.048981
2.100872,0.114159
2.082017,0.058738
2.067975,0.047439
2.063306,0.031564
2.066189,0.062465
2.056504,0.049113
2.049976,0.021424
2.098483,0.093735
2.080125,0.047537
2.065348,0.038107
2.057885,0.023524
2.062473,0.045746
2.052847,0.035227
2.046700,0.019970
2.096748,0.061752
2.077472,0.040407
2.063048,0.033582
2.054226,0.020879
2.059380,0.041805
2.050179,0.030268
2.044089,0.019636
2.095233,0.051731
2.075389,0.036783
2.061010,0.030936
2.051844,0.019867
2.057179,0.041312
2.047808,0.029534
2.042033,0.019051
2.094005,0.045510
2.073664,0.038203
2.059058,0.032573
2.049632,0.017726
2.055104,0.042422
2.045420,0.028783
2.039867,0.019719
2.092931,0.044169
2.072205,0.034403
2.057168,0.032009
2.047744,0.017809
2.053479,0.039430
2.043554,0.027243
2.038231,0.015940
2.092152,0.039802
2.201380,0.401421
2.177200,0.385692
2.165386,0.250236
2.172341,0.356894
2.139177,0.217827
2.108549,0.150493
2.063516,0.525459
2.147627,0.267875
2.149214,0.420552
2.135213,0.239121
2.157875,0.354069
2.142618,0.284301
2.116918,0.214408
1.970342,0.080950
2.133197,0.487158
2.137547,0.670048
2.125707,0.391698
2.147223,0.581010
2.129629,0.404651
2.111710,0.359890
1.765286,0.049915
2.127447,0.442394
2.132126,0.532680
2.121742,0.253404
2.143894,0.357401
2.118840,0.223940
2.098566,0.227895
1.670146,0.056511
2.124898,0.246390
2.128295,0.358525
2.119540,0.179924
2.138732,0.220866
2.109072,0.163990
2.092877,0.195694
1.559016,0.043739
2.121440,0.186454
2.120175,0.305328
2.117045,0.150893
2.133621,0.179394
2.103796,0.117552
2.088844,0.162448
1.493096,0.020305
2.120451,0.138100
2.113161,0.267766
2.103527,0.118607
2.130169,0.144968
2.098104,0.086610
2.079782,0.136359
1.460466,0.010756
2.119360,0.118169
2.103951,0.235129
2.089828,0.091360
2.127266,0.121185
2.094317,0.063638
2.073828,0.126687
1.440207,0.006516
2.116827,0.108539
2.098569,0.231309
2.083254,0.089792
2.123778,0.124266
2.090072,0.047077
2.069320,0.095823
1.426849,0.004642
2.113327,0.104582
2.095276,0.206750
2.079331,0.076191
2.121416,0.099141
2.086784,0.047971
2.065506,0.102393
1.417612,0.003804
2.181754,0.387213
2.191090,0.391030
2.167398,0.291301
2.150007,0.384540
2.151659,0.224046
2.120289,0.205195
2.111729,0.261913
